lon,lat,district,State name,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,Households,Rural_Households,Urban_Households,Housholds_with_Electric_Lighting,LPG_or_PNG_Households,Households_with_Internet,Households_with_Computer,Households_with_Television,Households_with_Telephone_Mobile_Phone,Households_with_Car_Jeep_Van,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Male_percentage,Female_percentage,Sex_ratio,Male_literacy_percent,Female_literacy_percent
80.8516989473749,27.51584032850588,SITAPUR,UTTAR PRADESH,154,4483992,2375264,2108728,2283733,1397702,886031,938902,827583,111319,102040,74072,3874,34609,123246,369436,11679,3555450,893725,6579,11611,2663,1410,79,53.0,47.0,89.0,61.0,39.0
77.27647932748684,27.255704871634478,BHARATPUR,RAJASTHAN,105,2548462,1355726,1192736,1480869,943910,536959,609134,479437,129697,288723,61113,4179,26106,160190,303255,10349,2143046,371286,1576,23456,899,5758,18,53.0,47.0,88.0,64.0,36.0
78.15942199048196,27.574923216392946,HATHRAS,UTTAR PRADESH,144,1564708,836127,728581,942572,579157,363415,373033,288150,84883,134579,48911,3087,18621,121618,187223,6691,1397225,159448,1350,524,424,1289,63,53.0,47.0,87.0,61.0,39.0
74.16950727555377,27.066090725420214,NAGAUR,RAJASTHAN,112,3307743,1696325,1611418,1758624,1102750,655874,842201,675712,166489,347344,97267,4449,35328,184518,465022,26150,2833443,454487,1912,366,163,12940,276,51.0,49.0,95.0,63.0,37.0
78.72451846232622,27.51831351622055,ETAH,UTTAR PRADESH,201,1774480,947339,827141,1055202,647042,408160,401998,334246,67752,69591,37027,2635,19712,79090,200961,6644,1611126,146346,2464,708,2887,5671,18,53.0,47.0,87.0,61.0,39.0
80.15797775883664,27.332609358427177,HARDOI,UTTAR PRADESH,155,4092845,2191442,1901403,2221601,1374587,847014,907677,786613,121064,95508,60689,3845,32065,132969,387803,12396,3508131,556219,5822,5688,6671,446,98,54.0,46.0,87.0,62.0,38.0
79.4571106955928,27.427502457253503,FARRUKHABAD,UTTAR PRADESH,159,1885204,1006240,878964,1092677,654827,437850,411490,316647,94843,88081,59209,2624,18733,87314,198066,6765,1596278,276846,3137,3160,3161,487,100,53.0,47.0,87.0,60.0,40.0
88.16644230279331,27.348107938096806,WEST SIKKIM,NCT OF DELHI,96,2543243,1356240,1187003,1961179,1093933,867246,701512,1809,699703,520282,475985,109666,171002,468163,476978,134587,2087294,149807,18337,271752,1993,11322,273,53.0,47.0,88.0,56.0,44.0
88.37735517085262,27.28427553032139,SOUTH SIKKIM,NCT OF DELHI,98,2731929,1467428,1264501,2078402,1185036,893366,731063,2918,728145,549402,504898,111453,176435,481782,513042,121101,2155759,445914,41880,69520,3862,11020,645,54.0,46.0,86.0,57.0,43.0
88.6714137184873,27.289249121487384,EAST SIKKIM,NCT OF DELHI,93,1709346,907500,801846,1352998,748382,604616,462218,1086,461132,352758,327253,80037,127465,320151,329844,87499,1410852,178807,15792,53027,2643,46927,366,53.0,47.0,88.0,55.0,45.0
78.52856379875881,27.187088964978095,FIROZABAD,UTTAR PRADESH,147,2498156,1332046,1166110,1521806,912314,609492,535368,349747,185621,196080,100919,5834,31797,169583,283190,10940,2140745,314812,3370,1804,3395,19077,61,53.0,47.0,88.0,60.0,40.0
84.3356492247609,27.080793363157607,WEST CHAMPARAN,BIHAR,203,3935042,2061110,1873932,1759481,1091226,668255,936134,839514,96620,57546,38414,3495,41143,69056,371137,10911,3047427,865090,8469,926,1337,296,1895,52.0,48.0,91.0,62.0,38.0
82.86840016427318,27.26788452780299,SIDDHARTHNAGAR,UTTAR PRADESH,184,2559297,1295095,1264202,1228926,740718,488208,513513,480165,33348,93088,25883,2434,24662,56722,274281,9664,1789704,748073,3042,681,11964,179,356,51.0,49.0,98.0,60.0,40.0
79.04958388478536,27.18336545988883,MAINPURI,UTTAR PRADESH,148,1868529,993377,875152,1203885,712110,491775,411258,338475,72783,79022,43074,2642,24451,76780,209597,7361,1746649,100723,1729,475,8814,4161,38,53.0,47.0,88.0,59.0,41.0
83.53429699296245,27.202160866772893,MAHARAJGANJ,UTTAR PRADESH,187,2684703,1381754,1302949,1419144,881674,537470,607079,573046,34033,91844,23647,2694,27339,84591,292220,9050,2196884,458650,3527,1381,16030,243,338,51.0,49.0,94.0,62.0,38.0
78.07120677546918,27.034414998015258,AGRA,UTTAR PRADESH,146,4418797,2364953,2053844,2680510,1614594,1065916,903823,496971,406852,536402,251013,27183,82012,433913,520896,44989,3922718,411313,10076,12057,4049,21508,384,54.0,46.0,87.0,60.0,40.0
82.02374931253293,27.081994841737536,GONDA,UTTAR PRADESH,183,3433919,1787146,1646773,1679994,1034181,645813,726372,673578,52794,104084,45517,4313,31811,78099,346478,13053,2739076,678615,4735,1893,649,338,57,52.0,48.0,92.0,62.0,38.0
81.33360928349653,26.93837386973037,BARABANKI,UTTAR PRADESH,176,3260699,1707073,1553626,1692458,1010518,681940,714908,635840,79068,108116,60554,3159,26293,116157,306578,11935,2505444,737106,4857,2090,1553,3016,211,52.0,48.0,91.0,60.0,40.0
88.26237862786074,26.844038193627174,DARJEELING,WEST BENGAL,327,1846823,937259,909564,1315585,717673,597912,518959,303284,215675,297176,141897,10943,38065,222987,239601,15192,1366681,105086,141848,2032,209240,1840,15523,51.0,49.0,97.0,55.0,45.0
76.52153891087393,26.869863622795233,DAUSA,RAJASTHAN,109,1634409,857787,776622,938051,596935,341116,420694,361084,59610,195277,35600,1719,14539,82113,202591,6664,1582335,45488,439,296,94,3737,115,52.0,48.0,91.0,64.0,36.0
83.93076124646481,26.857677850382494,KUSHINAGAR,UTTAR PRADESH,189,3564544,1818055,1746489,1954820,1183722,771098,785099,742324,42775,127331,29304,3486,35931,103014,404094,12849,2928462,620244,5006,767,4619,383,133,51.0,49.0,96.0,61.0,39.0
79.6852919516345,27.014410528717846,KANNAUJ,UTTAR PRADESH,160,1656616,881776,774840,1017087,603596,413491,365770,299785,65985,61491,32510,2488,18082,64187,174734,6011,1375788,273967,1263,504,2033,606,65,53.0,47.0,88.0,59.0,41.0
80.90384714762875,26.841129124035184,LUCKNOW,UTTAR PRADESH,157,4589838,2394476,2195362,3127260,1742440,1384820,1061721,344155,717566,582769,469747,68506,152257,506413,607420,90205,3537787,985070,20493,23883,3877,4975,504,52.0,48.0,92.0,56.0,44.0
88.76382123674948,26.68423447254973,JALPAIGURI,WEST BENGAL,328,3872846,1983064,1889782,2498780,1396622,1102158,1117804,798378,319426,382500,138522,9322,48818,268908,332800,16431,3156781,445817,186279,2994,50676,1461,23816,51.0,49.0,95.0,56.0,44.0
82.62381905727027,26.818926064087286,BASTI,UTTAR PRADESH,185,2464464,1255272,1209192,1393783,819719,574064,545025,513960,31065,108101,37593,3423,30244,76856,278758,11477,2082976,364510,3493,900,9753,107,99,51.0,49.0,96.0,59.0,41.0
83.35621294888387,26.65803092168504,GORAKHPUR,UTTAR PRADESH,188,4440895,2277777,2163118,2700328,1593890,1106438,951128,761958,189170,296619,149727,14597,65360,255280,544038,30258,4009037,403847,9662,2123,2848,460,207,51.0,49.0,95.0,59.0,41.0
83.02860347378267,26.783648477512727,SANT KABIR NAGAR,UTTAR PRADESH,186,1715183,869656,845527,954949,567098,387851,352151,324972,27179,79525,17671,2031,19729,49191,195440,6778,1300586,404410,1766,447,4393,95,35,51.0,49.0,97.0,59.0,41.0
76.95936107719147,26.518442052496223,KARAULI,RAJASTHAN,107,1458248,783639,674609,805849,531904,273945,364355,305047,59308,132079,28296,1059,13045,49752,166652,3820,1370977,81553,602,297,70,3424,413,54.0,46.0,86.0,66.0,34.0
84.92237424458133,26.621555143132955,EAST CHAMPARAN,BIHAR,204,5099371,2681209,2418162,2276957,1407603,869354,1243825,1142260,101565,74979,52358,7719,70258,96546,585210,19282,4086453,990349,4865,668,878,464,104,53.0,47.0,90.0,62.0,38.0
80.57008829590043,26.60356491648288,UNNAO,UTTAR PRADESH,156,3108367,1630087,1478280,1773584,1053063,720521,717356,596317,121039,99466,70484,3476,28719,134235,306178,10191,2732016,363453,3574,1204,920,240,31,52.0,48.0,91.0,59.0,41.0
79.0923954080363,26.770449410440957,ETAWAH,UTTAR PRADESH,161,1581810,845856,735954,1062003,623583,438420,351126,265643,85483,113098,47520,2964,21506,84543,177997,7736,1457892,113961,1362,1045,1733,3917,94,53.0,47.0,87.0,59.0,41.0
77.69888205772722,26.68158887574966,DHOLPUR,RAJASTHAN,106,1206516,653647,552869,683098,435721,247377,273296,214670,58626,96086,24561,1330,9504,51423,117770,3614,1127520,72258,688,1356,92,2739,21,54.0,46.0,85.0,64.0,36.0
80.2055067692582,26.391975347391718,KANPUR NAGAR,UTTAR PRADESH,164,4581268,2459806,2121462,3243022,1829179,1413843,1049775,364869,684906,517271,421694,33966,93296,469346,571582,51177,3792174,720660,15751,29676,2733,5710,589,54.0,46.0,86.0,56.0,44.0
79.47861960231728,26.6581599190214,AURAIYA,UTTAR PRADESH,162,1379545,740040,639505,930836,546198,384638,314274,255836,58438,65479,32687,2404,14279,60174,152099,5088,1273546,101963,1004,371,332,228,444,54.0,46.0,86.0,59.0,41.0
77.86710578518868,26.417682516550613,MORENA,MADHYA PRADESH,419,1965970,1068417,897553,1179685,747652,432033,414586,319298,95288,131486,45113,1781,20172,89156,195957,5829,1875495,76159,1092,557,3234,6681,92,54.0,46.0,84.0,63.0,37.0
71.4758224447446,25.73307102979859,BARMER,RAJASTHAN,115,2603751,1369022,1234729,1188322,783461,404861,598805,542825,55980,126494,39580,2766,37730,52926,299183,27009,2244882,321192,1157,450,157,34010,34,53.0,47.0,90.0,66.0,34.0
82.00126969401954,26.655082048348355,AYODHYA,UTTAR PRADESH,177,2470996,1259628,1211368,1450901,838339,612562,589666,510378,79288,127754,58328,4746,28625,99531,276720,15426,2094271,365806,3225,1912,737,358,185,51.0,49.0,96.0,58.0,42.0
79.84909866317416,26.438814274549397,KANPUR DEHAT,UTTAR PRADESH,163,1796184,963255,832929,1170243,692964,477279,405256,363933,41323,49753,23831,2682,25354,65556,184973,12752,1612968,176327,1300,478,819,155,103,54.0,46.0,86.0,59.0,41.0
78.72590707844954,26.416503770454582,BHIND,MADHYA PRADESH,420,1703005,926843,776162,1094917,676513,418404,359596,271211,88385,107819,32268,1166,14368,75539,177168,4463,1595400,66776,973,4047,12215,19950,73,54.0,46.0,84.0,62.0,38.0
76.46392400509461,26.22335270647954,SAWAI MADHOPUR,RAJASTHAN,108,1335551,704031,631520,741748,486184,255564,353321,282057,71264,140947,40116,1887,14310,61935,171024,4398,1165505,155681,945,812,177,9991,42,53.0,47.0,90.0,66.0,34.0
83.83795234396598,26.417157935255233,DEORIA,UTTAR PRADESH,190,3100946,1537436,1563510,1875239,1079288,795951,665706,597778,67928,150001,60348,4469,36068,122308,379700,13388,2730957,358539,3626,818,1182,209,146,50.0,50.0,102.0,58.0,42.0
85.55436947066381,26.584712224023257,SITAMARHI,BIHAR,206,3423574,1803252,1620322,1436794,885188,551606,856964,807294,49670,66263,39465,3460,42461,61089,340890,7292,2672311,740101,2897,261,253,188,20,53.0,47.0,90.0,62.0,38.0
75.6627956882194,26.147835327169684,TONK,RAJASTHAN,120,1421326,728136,693190,749659,478329,271330,380666,298911,81755,158264,32359,1908,12482,83447,189703,6295,1243527,153146,754,378,122,22458,30,51.0,49.0,95.0,64.0,36.0
85.29908690521084,26.493753775906722,SHEOHAR,BIHAR,205,656246,346673,309573,283698,171645,112053,166000,158484,7516,10004,3983,478,6698,11722,83296,1410,552492,99342,522,216,73,52,44,53.0,47.0,89.0,61.0,39.0
82.22427832095059,26.246220104838706,SULTANPUR,UTTAR PRADESH,179,3797117,1914586,1882531,2239902,1300248,939654,889628,839737,49891,233701,55055,5956,44008,135697,440274,18382,3119590,650261,4453,1629,9989,426,336,50.0,50.0,98.0,58.0,42.0
73.51326008523895,25.6999764523536,PALI,RAJASTHAN,118,2037573,1025422,1012151,1085693,667381,418312,652717,512909,139808,326793,94821,4043,19270,154761,316935,14175,1870543,143476,1345,1540,141,18974,52,50.0,50.0,99.0,61.0,39.0
84.3723520840612,26.444823323723835,GOPALGANJ,BIHAR,217,2562012,1267666,1294346,1382998,793905,589093,554058,515925,38133,69375,31193,3707,33596,61380,316314,9508,2119262,436057,2463,271,167,133,28,49.0,51.0,102.0,57.0,43.0
82.66644030816923,26.422562105460063,AMBEDKAR NAGAR,UTTAR PRADESH,178,2397888,1212410,1185478,1486939,846676,640263,566590,501559,65031,99581,21512,2509,27308,61470,255512,9813,1985654,401678,2536,869,1817,235,33,51.0,49.0,98.0,57.0,43.0
81.14709928551682,26.22563515555709,RAE BARELI,UTTAR PRADESH,158,3405559,1752542,1653017,1965843,1165965,799878,778418,705025,73393,247856,65080,5184,34788,130197,363829,13483,2975998,413243,3634,2424,722,397,602,51.0,49.0,94.0,59.0,41.0
79.38687780726681,26.08118862956648,JALAUN,UTTAR PRADESH,165,1689974,906092,783882,1075196,653430,421766,396421,304856,91565,104176,42616,2217,18615,90428,199931,7009,1509708,171581,1148,463,2875,256,145,54.0,46.0,87.0,61.0,39.0
83.06319482335824,26.045697886565996,AZAMGARH,UTTAR PRADESH,191,4613913,2285004,2328909,2771917,1559414,1212503,971458,891024,80434,183381,49699,6652,47324,159910,500400,20757,3878626,718692,3810,719,5652,183,226,50.0,50.0,102.0,56.0,44.0
78.13512367869366,26.040334011508406,GWALIOR,MADHYA PRADESH,421,2032036,1090327,941709,1357210,803114,554096,444892,172720,272172,306859,165061,15779,46454,232840,253163,21313,1835299,141735,4119,24790,4361,18058,217,54.0,46.0,86.0,59.0,41.0
77.00202008019785,25.749704210626483,SHEOPUR,MADHYA PRADESH,418,687861,361784,326077,328025,208201,119824,176522,150146,26376,74770,11701,273,5393,29266,57366,1634,638702,41396,230,6387,201,379,40,53.0,47.0,90.0,63.0,37.0
83.56235313279576,26.05053083584866,MAU,UTTAR PRADESH,192,2205968,1114709,1091259,1363044,773082,589962,451528,352207,99321,149908,40087,2656,26716,82073,232564,7411,1769937,428555,2109,340,564,155,129,51.0,49.0,98.0,57.0,43.0
80.80817969799966,25.87855696992756,FATEHPUR,UTTAR PRADESH,172,2632733,1384722,1248011,1512166,911003,601163,636540,558807,77733,75263,43492,3385,33501,97968,271445,16758,2274674,350700,2201,402,172,199,47,53.0,47.0,90.0,60.0,40.0
84.10348870015302,25.872418983185657,BALLIA,UTTAR PRADESH,193,3239774,1672902,1566872,1963590,1160960,802630,629381,564927,64454,119972,62157,4672,42969,115533,342823,10846,3004240,213440,4463,892,1595,233,64,52.0,48.0,94.0,59.0,41.0
82.57782198605486,25.752076764982903,JAUNPUR,UTTAR PRADESH,194,4494204,2220465,2273739,2731677,1565394,1166283,1006670,926088,80582,181467,56508,8002,52398,211780,515736,22876,3981502,483750,4947,1286,7898,349,114,49.0,51.0,102.0,57.0,43.0
74.72984879807541,25.48222139652851,BHILWARA,RAJASTHAN,122,2408523,1220736,1187787,1256126,777582,478544,675880,530015,145865,373644,93768,6207,24014,175393,341043,17508,2224839,142427,1978,1468,183,35149,60,51.0,49.0,97.0,62.0,38.0
85.86185672806718,25.7746019659936,SAMASTIPUR,BIHAR,221,4261566,2230003,2031563,2142880,1293575,849305,1056465,1012979,43486,88021,46123,5379,50918,84248,441421,10621,3800598,452370,2126,554,292,231,112,52.0,48.0,91.0,60.0,40.0
72.21188394568071,25.101939338006588,JALORE,RAJASTHAN,116,1828730,936634,892096,829582,543923,285659,467418,419216,48202,161845,39745,1585,12794,54245,237522,12367,1732852,78990,730,231,144,14640,82,51.0,49.0,95.0,66.0,34.0
75.7929315588949,25.488695671682645,BUNDI,RAJASTHAN,121,1110906,577160,533746,585044,371705,213339,303288,239836,63452,136969,33406,1392,7705,78692,143433,5787,1017688,66609,682,11059,144,13455,24,52.0,48.0,92.0,64.0,36.0
87.64317152813794,25.552118577146985,KATIHAR,BIHAR,212,3071029,1600430,1470599,1280190,762256,517934,738070,668232,69838,60900,32570,2941,27263,60110,239686,5118,1684589,1365645,8659,2754,212,507,2141,52.0,48.0,92.0,60.0,40.0
78.94546846525793,25.503180672640845,JHANSI,UTTAR PRADESH,166,1998603,1057436,941167,1304513,783705,520808,504913,309592,195321,183340,94342,8517,40774,163900,270128,18860,1823930,147842,7050,4951,1203,7328,311,53.0,47.0,89.0,60.0,40.0
77.81128904602278,25.367934417164797,SHIVPURI,MADHYA PRADESH,423,1726050,919795,806255,900846,573242,327604,434618,367859,66759,148128,35706,1852,15304,71501,148509,5417,1648749,51200,1117,7151,3421,12171,72,53.0,47.0,88.0,64.0,36.0
76.10259539452743,25.11541521252841,KOTA,RAJASTHAN,127,1951014,1021161,929853,1298345,765396,532949,515189,203454,311735,339899,165563,12843,36297,236764,283909,24848,1661307,243993,5665,11058,280,25742,286,52.0,48.0,91.0,59.0,41.0
80.5498006464931,25.47203606869079,BANDA,UTTAR PRADESH,170,1799410,965876,833534,1002937,630626,372311,445625,378056,67569,73522,26907,1655,18612,52233,174698,5202,1637549,157612,1367,231,168,916,50,54.0,46.0,86.0,63.0,37.0
83.5562210769435,25.625549459102974,GHAZIPUR,UTTAR PRADESH,195,3620268,1855075,1765193,2197549,1293553,903996,761640,700173,61467,105767,36798,5309,50180,139187,375976,21169,3233790,368153,4181,810,3145,213,184,51.0,49.0,95.0,59.0,41.0
81.41322520402404,25.502633280051153,KAUSHAMBI,UTTAR PRADESH,174,1599596,838485,761111,813424,507279,306145,380620,349856,30764,43753,22034,1503,15029,52946,154650,4403,1372381,220423,2225,522,687,545,3,52.0,48.0,91.0,62.0,38.0
86.60354758816588,25.512031760652604,KHAGARIA,BIHAR,223,1666886,883786,783100,768028,461153,306875,394703,373696,21007,40641,15401,1580,21654,31220,159866,3120,1486989,175588,1253,143,79,86,115,53.0,47.0,89.0,60.0,40.0
84.5419440752144,25.472603775899824,BHOJPUR,BIHAR,231,2728407,1430380,1298027,1599151,973486,625665,511927,434559,77368,62153,45763,3661,34658,87879,268330,7391,2518216,197819,2165,544,647,1472,48,52.0,48.0,91.0,61.0,39.0
81.96314412931079,25.303963939361463,PRAYAGRAJ,UTTAR PRADESH,175,5954391,3131807,2822584,3665727,2199340,1466387,1248570,983266,265304,391542,204357,24122,85491,355913,616743,41965,5102041,796756,13782,4377,4391,2247,305,53.0,47.0,90.0,60.0,40.0
84.10005703371932,25.48765243708132,BUXAR,BIHAR,232,1706352,887977,818375,989807,593544,396263,334657,299252,35405,46760,27362,1784,19324,48405,174119,5341,1591454,105423,2125,248,5090,97,57,52.0,48.0,92.0,60.0,40.0
88.5694732432492,25.36776134354603,DAKSHIN DINAJPUR,WEST BENGAL,331,1676276,857199,819077,1083685,596474,487211,461026,390949,70077,168069,37186,2518,24318,103980,154925,6211,1232850,412788,24794,276,148,323,2786,51.0,49.0,96.0,55.0,45.0
88.08396643803208,25.144923580002793,MALDA,WEST BENGAL,332,3988845,2051541,1937304,2086432,1152019,934413,958996,830318,128678,297716,54213,5357,63525,142659,295922,9639,1914352,2045151,13209,747,359,639,7929,51.0,49.0,94.0,55.0,45.0
79.01319560937701,24.885156072910284,TIKAMGARH,MADHYA PRADESH,424,1445166,760355,684811,747940,459353,288587,382992,322772,60220,132725,21489,1090,10899,62828,140118,4139,1383475,44143,588,251,109,15569,39,53.0,47.0,90.0,61.0,39.0
82.91871686633046,25.39339919624058,VARANASI,UTTAR PRADESH,197,3676841,1921857,1754984,2403903,1389116,1014787,755064,438935,316129,336056,202055,19214,57583,309911,398076,24216,3107681,546987,7696,3309,1146,1898,298,52.0,48.0,91.0,58.0,42.0
86.05151115278444,26.084239663371505,DARBHANGA,BIHAR,215,3937385,2059949,1877436,1816634,1125566,691068,1002713,907174,95539,127442,59510,6280,53205,80085,440719,10325,3042729,881476,3534,832,245,236,101,52.0,48.0,91.0,62.0,38.0
86.58976993688263,25.817555473454668,SAHARSA,BIHAR,214,1900661,997174,903487,804996,506374,298622,470697,432651,38046,41342,21651,1668,19415,30518,166317,3824,1629254,266620,1292,197,60,109,8,52.0,48.0,91.0,63.0,37.0
72.7795342834429,24.762107486754413,SIROHI,RAJASTHAN,117,1036346,534231,502115,476806,309900,166906,308174,238535,69639,134089,47182,2146,10297,65197,125006,6343,996562,30479,1284,572,114,6829,56,52.0,48.0,94.0,65.0,35.0
81.08249437083576,25.21404583897457,CHITRAKOOT,UTTAR PRADESH,171,991730,527721,464009,531072,330339,200733,230795,207237,23558,41046,11637,827,9437,27006,84775,2805,955372,34559,693,63,101,285,27,53.0,47.0,88.0,62.0,38.0
83.25818982404986,25.13406235751308,CHANDAULI,UTTAR PRADESH,196,1952756,1017905,934851,1174606,699454,475152,395759,344937,50822,99602,32433,3492,20762,109887,190317,7313,1727869,215081,2153,1389,340,100,1175,52.0,48.0,92.0,60.0,40.0
82.45854526071147,25.35073780348872,BHADOHI,UTTAR PRADESH,198,1578213,807099,771114,910146,546782,363364,339507,293510,45997,83220,23178,2896,16198,72638,149061,6910,1368291,203887,1365,199,1562,161,7,51.0,49.0,96.0,60.0,40.0
76.75151879794436,25.001200019626726,BARAN,RAJASTHAN,128,1222755,633945,588810,693307,432607,260700,318988,249184,69804,161310,32685,1363,9491,88344,150412,5741,1133349,79984,1432,3066,84,2795,48,52.0,48.0,93.0,62.0,38.0
87.67658559971187,25.00733426146968,SAHIBGANJ,JHARKHAND,352,1150567,589391,561176,483263,287303,195960,260993,223450,37543,34879,11545,591,9563,24604,64808,1285,628044,398243,83208,198,245,125,38426,51.0,49.0,95.0,59.0,41.0
83.60718418092056,24.99438425533724,KAIMUR,BIHAR,233,1626384,847006,779378,920276,549923,370353,340442,325143,15299,52899,12540,2100,17223,48728,149676,6503,1456229,155283,1407,296,7707,129,1534,52.0,48.0,92.0,60.0,40.0
84.02307479648043,24.978368878040683,ROHTAS,BIHAR,234,2959918,1543546,1416372,1799832,1061783,738049,608061,512383,95678,114893,41659,4594,36279,106218,312557,10819,2645415,300487,2889,2569,1584,252,537,52.0,48.0,92.0,59.0,41.0
73.68934113117419,24.418957706222276,UDAIPUR,RAJASTHAN,130,3068420,1566801,1501619,1582629,973444,609185,848218,665449,182769,357846,128320,14211,48517,180282,330546,27979,2869976,104307,7406,4278,209,78647,373,51.0,49.0,96.0,62.0,38.0
87.31197450307191,24.853441965087015,GODDA,JHARKHAND,351,1313551,677927,635624,604519,376212,228307,292030,276454,15576,43230,7421,874,11925,25764,89533,1754,937126,289182,37795,97,128,115,47067,52.0,48.0,94.0,62.0,38.0
82.61027477997943,24.986665519015588,MIRZAPUR,UTTAR PRADESH,199,2496970,1312302,1184668,1428683,865837,562846,543115,465152,77963,145997,43500,4447,24518,136132,237437,10205,2292534,195765,2373,1133,341,701,27,53.0,47.0,90.0,61.0,39.0
78.5644849582081,24.65456423960724,LALITPUR,UTTAR PRADESH,167,1221592,641011,580581,641191,397586,243605,301832,258013,43819,77082,20720,1079,9906,53524,126482,5511,1163804,33724,1351,1034,69,20390,41,52.0,48.0,91.0,62.0,38.0
86.29508351420233,24.782052546534917,JAMUI,BIHAR,238,1760405,916064,844341,858588,534385,324203,356760,325909,30851,32633,12984,1839,22414,27056,159792,4842,1525746,217621,8443,162,159,87,3438,52.0,48.0,92.0,62.0,38.0
75.14141651034087,24.586382961220547,NEEMUCH,MADHYA PRADESH,432,826067,422653,403414,508834,307889,200945,242197,174235,67962,145258,34666,1945,8342,73279,105328,4498,741288,67324,1508,1110,224,14165,115,51.0,49.0,95.0,61.0,39.0
86.84153537886789,24.85019368648716,BANKA,BIHAR,225,2034763,1067140,967623,965321,590961,374360,444096,425604,18492,62359,15459,1704,22300,32859,181116,3258,1772655,250925,6138,139,113,94,1035,52.0,48.0,91.0,61.0,39.0
81.590506380177,24.757475185977334,REWA,MADHYA PRADESH,430,2365106,1225100,1140006,1441757,845572,596185,618399,523910,94489,251132,45180,3406,31194,109351,237937,11833,2268838,85414,1964,832,986,655,232,52.0,48.0,93.0,59.0,41.0
80.83783455469448,24.536460087709763,SATNA,MADHYA PRADESH,429,2228935,1157495,1071440,1371781,801051,570730,576004,461831,114173,294702,55196,3754,22751,117176,212078,9401,2158623,59471,2228,1163,364,3135,1689,52.0,48.0,93.0,58.0,42.0
77.19531496614484,24.551674311369847,GUNA,MADHYA PRADESH,458,1241519,649362,592157,653980,400537,253443,285085,212765,72320,144248,34184,2482,11740,80642,120895,5968,1172248,49203,1208,3271,529,13474,52,52.0,48.0,91.0,61.0,39.0
85.59345457300012,24.814366456724784,NAWADA,BIHAR,237,2219146,1144668,1074478,1091012,659474,431538,424874,379551,45323,31162,20522,1841,28411,34020,182748,3991,1964620,244394,1299,250,176,279,80,52.0,48.0,94.0,60.0,40.0
84.93758358610992,24.70257521646432,GAYA,BIHAR,236,4391418,2266566,2124852,2297613,1368803,928810,807571,696289,111282,112617,57738,6856,57011,107970,383973,11827,3876395,488121,3943,913,870,1723,108,52.0,48.0,94.0,60.0,40.0
77.87750033657323,24.605686933469038,ASHOKNAGAR,MADHYA PRADESH,459,845071,443837,401234,469109,290304,178805,206741,169606,37135,84720,15886,619,6016,42898,81251,2373,778214,40707,635,8009,1352,15094,27,53.0,47.0,90.0,62.0,38.0
72.03229239119341,24.2916362864331,BANASKANTHA,GUJARAT,469,3120506,1610379,1510127,1704923,1048402,656521,804197,666773,137424,396873,84832,3424,23149,144792,369986,22723,2890305,213505,1686,486,281,12659,83,52.0,48.0,94.0,61.0,39.0
76.19004796006737,24.33468287750006,JHALAWAR,RAJASTHAN,129,1411129,725143,685986,739792,466815,272977,362387,298624,63763,220428,38909,1750,9403,96225,167020,5385,1299751,96164,842,819,46,12488,42,51.0,49.0,95.0,63.0,37.0
88.22563151294047,24.174874320347616,MURSHIDABAD,WEST BENGAL,333,7103807,3627564,3476243,4055834,2177187,1878647,1851965,1501066,350899,541169,92742,7951,79729,296566,530442,14050,2359061,4707573,18102,766,348,3037,7429,51.0,49.0,96.0,54.0,46.0
83.05126102318168,24.400777706935074,SONBHADRA,UTTAR PRADESH,200,1862559,971344,891215,985708,601988,383720,428088,337048,91040,95582,40467,5149,25220,80712,165535,10279,1738769,103567,3963,1649,1747,487,1907,52.0,48.0,92.0,61.0,39.0
87.66404642392529,24.559761015838415,PAKUR,JHARKHAND,353,900422,452661,447761,352881,206989,145892,217175,200588,16587,31414,5316,328,4535,16500,39592,923,410127,322963,75865,356,283,222,88760,50.0,50.0,99.0,59.0,41.0
75.40505618612852,24.199744658513463,MANDSAUR,MADHYA PRADESH,433,1340411,682851,657560,834591,502898,331693,384119,302287,81832,239885,47723,2324,12507,109904,166980,5435,1192588,125548,1120,849,242,19029,77,51.0,49.0,96.0,60.0,40.0
86.5305461506792,25.201711572101864,MUNGER,BIHAR,226,1367765,729041,638724,801817,473741,328076,308063,222281,85782,90461,49141,2653,17946,69973,149671,3755,1252319,110416,1815,338,95,145,61,53.0,47.0,88.0,59.0,41.0
86.10847171463806,24.291922352417654,GIRIDIH,JHARKHAND,349,2445474,1258098,1187376,1253475,783736,469739,499450,452564,46886,125431,16909,1944,19976,63911,242670,6290,1856202,508586,14645,937,650,1503,59218,51.0,49.0,94.0,63.0,37.0
87.26260416783529,24.320752991190535,DUMKA,JHARKHAND,362,1321442,668514,652928,672409,406275,266134,326978,303697,23281,62110,11836,1193,10396,32443,75323,2912,1044726,106865,86404,234,267,162,78622,51.0,49.0,98.0,60.0,40.0
82.41917539979848,24.216550900504245,SINGRAULI,MADHYA PRADESH,463,1178273,613637,564636,585054,359923,225131,287325,228732,58593,73091,22141,2627,13939,34162,81892,6599,1118998,46574,2332,1422,338,182,6139,52.0,48.0,92.0,62.0,38.0
